id,reporter_id,target_id,subscription_id,type,status,created_at,resolved_at,resolution,type_clean,self_complaint,is_dupe_complaint
509,1336,1348,248,access_denied,closed,2023-06-07 16:02:24,2024-03-21 18:35:17,refunded,access_denied,False,False
825,341,541,233,wrong_credentials,resolved,2023-06-06 04:43:35,2024-09-20 15:29:09,,wrong_credentials,False,False
678,1375,54,257,accès refusé,resolved,2023-06-05 07:05:24,2024-06-29 00:39:18,refunded,access_denied,False,False
1109,284,246,223,wrong_credentials,closed,2023-06-02 15:38:30,2023-09-30 01:59:00,,wrong_credentials,False,False
867,1497,1807,305,accès refusé,open,2023-06-02 14:39:37,,,access_denied,False,False
920,716,1215,191,other,resolved,2023-06-02 10:37:30,2023-05-12 10:37:30,account_banned,other,False,False
521,858,98,359,billing_issue,closed,2023-06-01 10:58:54,2025-02-12 14:55:37,refunded,billing_issue,False,False
824,1554,566,185,other,open,2023-05-31 05:47:35,,,other,False,False
1127,801,1591,199,fraud_suspicion,in_progress,2023-05-29 22:11:33,,,fraud_suspicion,False,False
721,1245,553,188,subscription_inactive,resolved,2023-05-29 13:08:07,2024-02-04 09:35:31,owner_warned,subscription_inactive,False,False
790,1979,560,67,billing_issue,open,2023-05-28 11:09:17,,,billing_issue,False,False
1099,800,826,215,other,open,2023-05-27 09:25:20,,,other,False,False
937,853,752,30,subscription_inactive,resolved,2023-05-25 04:47:41,2024-07-03 21:39:38,owner_warned,subscription_inactive,False,False
100,1994,195,79,owner_unresponsive,open,2023-05-23 16:32:02,,,owner_unresponsive,False,False
909,1302,1125,352,access_denied,resolved,2023-05-23 11:18:07,2024-03-06 08:17:02,refunded,access_denied,False,False
918,432,68,351,subscription_inactive,in_progress,2023-05-23 07:49:54,,,subscription_inactive,False,False
487,1882,1023,278,billing_issue,escalated,2023-05-22 14:24:22,,,billing_issue,False,False
840,936,950,58,owner_unresponsive,resolved,2023-05-22 11:20:00,2024-07-16 11:36:33,,owner_unresponsive,False,False
947,704,1003,248,fraud_suspicion,open,2023-05-17 14:49:49,,,fraud_suspicion,False,False
424,775,1112,264,access_denied,resolved,2023-05-16 00:07:05,2025-02-24 07:41:07,owner_warned,access_denied,False,False
1110,718,740,110,other,resolved,2023-05-15 10:47:43,2023-06-16 18:56:06,,other,False,False
914,1702,503,232,wrong_credentials,open,2023-05-15 09:57:32,,,wrong_credentials,False,False
552,1591,1095,116,access_denied,closed,2023-05-15 01:53:49,2024-05-03 02:13:56,refunded,access_denied,False,False
1069,475,1680,329,other,open,2023-05-13 19:56:18,,,other,False,False
872,60,1901,296,access_denied,open,2023-05-13 16:30:04,,,access_denied,False,False
1092,442,751,152,subscription_inactive,resolved,2023-05-13 06:11:45,2023-09-18 17:59:48,,subscription_inactive,False,False
220,49,24,400,wrong_credentials,open,2023-05-11 17:58:49,,,wrong_credentials,False,False
900,284,982,223,owner_unresponsive,open,2023-05-09 01:29:46,,,owner_unresponsive,False,False
119,1282,584,335,other,resolved,2023-05-08 08:46:34,2024-09-24 15:12:28,no_action,other,False,False
189,1315,357,74,owner_unresponsive,open,2023-05-07 01:59:25,,,owner_unresponsive,False,False
690,575,967,16,owner_unresponsive,in_progress,2023-05-05 07:18:56,,,owner_unresponsive,False,False
738,1834,19,348,other,resolved,2023-05-05 01:26:09,2025-03-15 18:48:12,subscriber_replaced,other,False,False
325,1940,415,372,accès refusé,in_progress,2023-05-04 04:11:59,,,access_denied,False,False
434,718,1796,110,access_denied,resolved,2023-05-03 06:51:28,2025-04-13 04:57:05,subscriber_replaced,access_denied,False,False
968,1691,1,161,owner_unresponsive,open,2023-05-02 19:10:27,,,owner_unresponsive,False,False
1189,64,1269,50,subscription_inactive,closed,2023-04-30 11:22:24,2024-10-05 04:48:46,account_banned,subscription_inactive,False,False
788,277,1247,37,accès refusé,resolved,2023-04-30 07:08:15,2024-05-07 03:11:11,subscriber_replaced,access_denied,False,False
261,1412,1384,248,access_denied,resolved,2023-04-26 10:31:30,2024-05-17 08:56:59,no_action,access_denied,False,False
1152,1535,817,398,subscription_inactive,closed,2023-04-26 05:07:59,2023-05-03 16:59:35,account_banned,subscription_inactive,False,False
1194,148,517,66,subscription_inactive,resolved,2023-04-18 17:38:41,2023-12-05 22:23:46,refunded,subscription_inactive,False,False
608,1038,1629,158,subscription_inactive,resolved,2023-04-18 13:58:14,2024-10-05 01:30:29,subscriber_replaced,subscription_inactive,False,False
61,239,493,155,wrong_credentials,closed,2023-04-17 12:25:00,2024-04-28 12:41:08,,wrong_credentials,False,False
226,953,538,334,fraud_suspicion,escalated,2023-04-17 11:33:36,,,fraud_suspicion,False,False
815,1862,890,321,other,resolved,2023-04-17 04:25:19,2024-08-20 09:54:45,owner_warned,other,False,False
554,460,1278,302,accès refusé,in_progress,2023-04-15 05:49:44,,,access_denied,False,False
321,1825,551,97,subscription_inactive,resolved,2023-04-15 01:44:38,2023-11-06 04:30:18,,subscription_inactive,False,False
1086,853,311,1,subscription_inactive,open,2023-04-15 00:41:48,,,subscription_inactive,False,False
323,1886,253,246,access_denied,resolved,2023-04-11 23:21:37,2023-07-27 19:58:09,subscriber_replaced,access_denied,False,False
546,790,1883,63,other,escalated,2023-04-11 21:24:05,,,other,False,False
476,640,512,158,owner_unresponsive,resolved,2023-04-11 08:21:21,2024-03-04 15:16:08,account_banned,owner_unresponsive,False,False
1051,654,581,4,other,open,2023-04-10 22:01:43,,,other,False,False
818,1594,1107,319,access_denied,open,2023-04-10 15:50:11,,,access_denied,False,False
78,1510,554,267,wrong_credentials,closed,2023-04-08 22:14:34,2024-07-26 03:09:50,owner_warned,wrong_credentials,False,False
1168,404,1986,25,owner_unresponsive,escalated,2023-04-06 20:24:44,,,owner_unresponsive,False,False
1200,946,1580,486,accès refusé,open,2023-04-06 07:23:52,,,access_denied,False,False
1129,796,20,372,fraud_suspicion,resolved,2023-04-04 23:49:09,2023-04-22 02:20:21,refunded,fraud_suspicion,False,False
181,1112,1112,394,billing_issue,resolved,2023-04-03 02:13:42,2025-04-26 04:09:09,owner_warned,billing_issue,True,False
366,1733,1146,29,other,resolved,2023-04-02 00:40:39,2023-07-10 06:25:57,,other,False,False
329,1512,1217,108,wrong_credentials,open,2023-04-01 21:23:36,,,wrong_credentials,False,False
1085,620,1588,155,access_denied,resolved,2023-03-30 04:55:51,2023-10-12 01:21:33,,access_denied,False,False
793,622,1217,235,access_denied,in_progress,2023-03-27 07:24:59,,,access_denied,False,False
311,411,1706,400,fraud_suspicion,open,2023-03-26 17:19:11,,,fraud_suspicion,False,False
389,238,54,365,owner_unresponsive,escalated,2023-03-23 19:40:58,,,owner_unresponsive,False,False
393,497,1888,170,access_denied,resolved,2023-03-21 16:19:46,2024-07-15 08:34:40,,access_denied,False,False
1113,1479,904,397,billing_issue,open,2023-03-19 01:54:00,,,billing_issue,False,False
1087,1073,1942,351,access_denied,open,2023-03-17 14:26:03,,,access_denied,False,False
878,168,155,219,other,in_progress,2023-03-17 01:23:27,,,other,False,False
394,286,1228,396,wrong_credentials,resolved,2023-03-16 22:22:16,2023-05-11 18:26:47,no_action,wrong_credentials,False,False
338,793,1276,382,billing_issue,open,2023-03-16 13:55:33,2025-03-25 09:37:58,subscriber_replaced,billing_issue,False,False
64,167,1193,99,other,closed,2023-03-16 01:13:52,2023-09-06 21:58:07,,other,False,False
1078,263,366,94,billing_issue,open,2023-03-14 22:09:17,,,billing_issue,False,False
1082,1052,1195,184,access_denied,in_progress,2023-03-14 19:39:24,,,access_denied,False,False
978,472,418,87,owner_unresponsive,resolved,2023-03-14 02:49:19,2023-09-09 19:05:08,subscriber_replaced,owner_unresponsive,False,False
59,953,940,334,access_denied,open,2023-03-11 01:29:17,2025-02-27 23:52:20,subscriber_replaced,access_denied,False,False
894,1835,1663,184,fraud_suspicion,in_progress,2023-03-09 06:56:36,,,fraud_suspicion,False,False
1114,1417,383,194,wrong_credentials,open,2023-03-09 05:12:08,,,wrong_credentials,False,False
635,838,659,342,accès refusé,closed,2023-03-09 00:40:54,2023-04-21 08:58:24,,access_denied,False,False
96,1089,446,163,fraud_suspicion,resolved,2023-03-08 13:24:47,2024-12-28 16:31:52,,fraud_suspicion,False,False
618,549,819,43,subscription_inactive,resolved,2023-03-05 13:14:59,2024-02-16 11:20:08,account_banned,subscription_inactive,False,False
989,75,1054,475,other,resolved,2023-03-04 19:05:04,2024-03-22 12:53:10,no_action,other,False,False
269,1951,143,287,access_denied,in_progress,2023-02-27 06:22:13,,,access_denied,False,False
842,1890,1161,157,access_denied,resolved,2023-02-26 13:23:14,2024-01-07 06:40:20,,access_denied,False,False
536,1052,178,184,fraud_suspicion,in_progress,2023-02-22 10:31:36,,,fraud_suspicion,False,False
364,708,1904,6,other,open,2023-02-22 02:30:30,,,other,False,False
1025,1221,879,185,access_denied,open,2023-02-21 19:20:18,,,access_denied,False,False
313,1257,1865,283,owner_unresponsive,open,2023-02-21 03:59:10,2024-08-21 15:01:31,,owner_unresponsive,False,False
1170,1651,1636,238,owner_unresponsive,open,2023-02-20 11:28:00,,,owner_unresponsive,False,False
564,1047,1113,73,subscription_inactive,resolved,2023-02-20 02:01:21,2025-03-06 14:37:20,,subscription_inactive,False,False
705,1488,91,203,owner_unresponsive,open,2023-02-19 16:28:28,,,owner_unresponsive,False,False
355,339,1026,5,subscription_inactive,escalated,2023-02-17 05:48:26,,,subscription_inactive,False,False
310,55,328,141,accès refusé,open,2023-02-16 20:37:40,,,access_denied,False,False
158,1917,1835,350,fraud_suspicion,open,2023-02-16 01:30:21,,,fraud_suspicion,False,False
457,751,619,269,wrong_credentials,open,2023-02-15 09:33:49,,,wrong_credentials,False,False
882,1399,1488,72,access_denied,open,2023-02-14 22:01:36,,,access_denied,False,False
881,729,902,38,access_denied,in_progress,2023-02-13 02:11:32,,,access_denied,False,False
1098,1148,1264,341,access_denied,escalated,2023-02-11 12:07:35,,,access_denied,False,False
668,1558,1690,145,owner_unresponsive,in_progress,2023-02-10 20:28:20,,,owner_unresponsive,False,False
7,1094,1932,207,access_denied,resolved,2023-02-09 22:32:02,2024-10-07 04:55:46,owner_warned,access_denied,False,False
640,580,1591,191,access_denied,in_progress,2023-02-09 10:24:57,,,access_denied,False,False
477,1231,1378,327,owner_unresponsive,escalated,2023-02-08 13:23:29,,,owner_unresponsive,False,False
350,849,1846,324,billing_issue,resolved,2023-02-07 13:27:06,2024-05-21 02:09:39,subscriber_replaced,billing_issue,False,False
298,1853,817,155,fraud_suspicion,open,2023-02-07 05:22:49,,,fraud_suspicion,False,False
188,1983,455,38,billing_issue,closed,2023-02-06 05:16:15,2023-11-02 08:47:07,owner_warned,billing_issue,False,False
1095,884,591,300,access_denied,resolved,2023-02-05 06:58:14,2023-02-17 13:16:31,owner_warned,access_denied,False,False
341,1678,1778,433,owner_unresponsive,resolved,2023-02-05 00:18:01,2023-08-24 04:59:49,,owner_unresponsive,False,False
470,1431,431,280,billing_issue,open,2023-02-03 19:21:20,,,billing_issue,False,False
631,832,553,161,owner_unresponsive,closed,2023-02-02 19:28:19,2023-01-14 19:28:19,refunded,owner_unresponsive,False,False
161,1544,1264,72,subscription_inactive,resolved,2023-01-31 13:55:50,2023-10-21 02:00:50,refunded,subscription_inactive,False,False
65,144,783,366,billing_issue,resolved,2023-01-30 17:29:33,2023-11-07 20:21:42,,billing_issue,False,False
284,635,1875,158,other,open,2023-01-26 02:31:40,,,other,False,False
761,1203,728,145,wrong_credentials,closed,2023-01-25 06:56:19,2023-02-25 17:04:32,account_banned,wrong_credentials,False,False
399,259,630,97,access_denied,open,2023-01-25 02:18:00,,,access_denied,False,False
306,1397,930,253,billing_issue,open,2023-01-25 01:38:17,,,billing_issue,False,False
157,1204,259,81,billing_issue,open,2023-01-24 19:06:01,,,billing_issue,False,False
802,1432,570,366,access_denied,closed,2023-01-23 06:59:27,2023-11-15 11:41:02,no_action,access_denied,False,False
316,1942,1009,370,billing_issue,escalated,2023-01-20 06:45:56,,,billing_issue,False,False
946,1651,1524,238,access_denied,resolved,2023-01-19 07:13:53,2024-07-27 19:43:35,refunded,access_denied,False,False
1040,542,1998,125,other,closed,2023-01-19 06:11:55,2024-12-17 23:27:19,refunded,other,False,False
540,126,1472,174,subscription_inactive,open,2023-01-18 03:20:55,,,subscription_inactive,False,False
528,1711,186,258,wrong_credentials,open,2023-01-13 07:29:11,,,wrong_credentials,False,False
420,812,841,358,accès refusé,closed,2023-01-12 00:13:29,2023-10-28 21:13:48,subscriber_replaced,access_denied,False,False
1178,847,847,147,fraud_suspicion,escalated,2023-01-11 03:40:46,,,fraud_suspicion,True,False
410,927,1819,195,accès refusé,escalated,2023-01-10 17:37:07,,,access_denied,False,False
147,1871,432,307,wrong_credentials,open,2023-01-08 11:04:58,,,wrong_credentials,False,False
923,1341,1687,71,access_denied,open,2023-01-05 08:23:31,,,access_denied,False,False
99,666,1,307,owner_unresponsive,resolved,2023-01-04 23:51:46,2023-03-20 04:25:03,account_banned,owner_unresponsive,False,False
922,742,645,157,owner_unresponsive,in_progress,2023-01-03 08:14:54,,,owner_unresponsive,False,False
637,391,522,265,wrong_credentials,open,2023-01-02 10:16:32,,,wrong_credentials,False,False
1121,1502,927,75,subscription_inactive,resolved,2023-01-01 21:07:20,2023-05-22 04:22:54,owner_warned,subscription_inactive,False,False
230,815,356,108,access_denied,resolved,2022-12-31 02:48:49,2024-04-09 17:43:30,refunded,access_denied,False,False
1153,814,319,138,wrong_credentials,resolved,2022-12-29 22:25:58,2023-12-26 14:46:44,account_banned,wrong_credentials,False,False
514,157,826,78,fraud_suspicion,resolved,2022-12-29 13:22:57,2023-01-20 04:52:13,,fraud_suspicion,False,False
297,1510,1018,72,owner_unresponsive,escalated,2022-12-29 12:20:34,,,owner_unresponsive,False,False
150,793,1502,135,fraud_suspicion,closed,2022-12-29 03:33:03,2025-03-30 01:57:09,,fraud_suspicion,False,False
303,38,352,440,subscription_inactive,resolved,2022-12-28 10:29:45,2023-03-11 12:09:21,,subscription_inactive,False,False
337,1734,286,193,access_denied,escalated,2022-12-23 11:52:59,,,access_denied,False,False
642,939,871,278,wrong_credentials,open,2022-12-22 12:07:11,,,wrong_credentials,False,False
585,1518,815,249,billing_issue,in_progress,2022-12-21 23:21:49,,,billing_issue,False,False
615,729,1686,100,subscription_inactive,resolved,2022-12-14 00:09:22,2023-07-20 17:56:46,refunded,subscription_inactive,False,False
205,1272,1621,178,accès refusé,open,2022-12-14 00:05:57,,,access_denied,False,False
504,1604,56,228,fraud_suspicion,escalated,2022-12-13 09:07:09,,,fraud_suspicion,False,False
647,555,555,385,billing_issue,open,2022-12-12 07:09:27,,,billing_issue,True,False
719,1970,1078,213,subscription_inactive,in_progress,2022-12-09 15:58:13,,,subscription_inactive,False,False
520,1520,1857,332,billing_issue,closed,2022-12-08 07:15:04,2023-05-15 23:00:24,account_banned,billing_issue,False,False
33,1562,1506,370,other,closed,2022-12-07 09:10:15,2023-08-20 22:56:40,refunded,other,False,False
1026,584,1631,356,fraud_suspicion,closed,2022-12-06 20:38:19,2024-04-14 08:07:36,owner_warned,fraud_suspicion,False,False
461,1557,1626,109,subscription_inactive,in_progress,2022-12-06 13:33:12,,,subscription_inactive,False,False
292,197,1969,358,access_denied,resolved,2022-12-04 16:45:46,2023-02-27 01:14:27,owner_warned,access_denied,False,False
568,284,575,223,owner_unresponsive,closed,2022-12-04 09:05:06,2023-11-10 01:08:50,,owner_unresponsive,False,False
785,1504,642,99,subscription_inactive,closed,2022-12-03 02:01:00,2023-05-20 20:30:43,owner_warned,subscription_inactive,False,False
538,717,1036,11,access_denied,resolved,2022-12-02 18:03:59,2024-12-27 22:41:53,refunded,access_denied,False,False
653,1000,429,114,accès refusé,in_progress,2022-12-02 13:23:29,,,access_denied,False,False
1035,1181,1343,37,access_denied,in_progress,2022-12-01 18:21:41,,,access_denied,False,False
895,62,717,315,subscription_inactive,escalated,2022-12-01 10:17:48,,,subscription_inactive,False,False
431,67,967,15,fraud_suspicion,open,2022-11-30 05:15:05,,,fraud_suspicion,False,False
212,128,63,258,subscription_inactive,closed,2022-11-29 13:30:06,2022-11-25 13:30:06,,subscription_inactive,False,False
612,658,881,108,billing_issue,resolved,2022-11-28 17:38:26,2024-01-20 23:32:16,,billing_issue,False,False
288,703,1601,333,fraud_suspicion,open,2022-11-28 01:57:53,,,fraud_suspicion,False,False
935,1989,652,316,owner_unresponsive,open,2022-11-27 04:00:30,,,owner_unresponsive,False,False
810,622,1314,235,owner_unresponsive,resolved,2022-11-26 22:04:30,2023-05-13 11:55:32,owner_warned,owner_unresponsive,False,False
732,571,1509,237,owner_unresponsive,open,2022-11-21 20:12:41,,,owner_unresponsive,False,False
379,741,1696,17,owner_unresponsive,resolved,2022-11-21 13:24:03,2024-10-11 06:19:24,account_banned,owner_unresponsive,False,False
709,1606,1241,67,access_denied,escalated,2022-11-20 13:01:42,,,access_denied,False,False
360,1085,912,352,other,closed,2022-11-20 08:54:11,2023-08-26 22:27:56,no_action,other,False,False
1036,599,214,162,accès refusé,resolved,2022-11-20 03:19:21,2024-10-31 11:15:24,account_banned,access_denied,False,False
1057,1353,1186,205,access_denied,open,2022-11-19 12:49:53,,,access_denied,False,False
74,360,906,268,billing_issue,in_progress,2022-11-18 02:39:50,,,billing_issue,False,False
679,1973,1301,48,access_denied,resolved,2022-11-17 19:59:05,2024-06-09 23:55:47,owner_warned,access_denied,False,False
1119,159,1437,183,billing_issue,resolved,2022-11-17 04:18:57,2024-07-29 17:02:40,no_action,billing_issue,False,False
838,622,630,338,access_denied,resolved,2022-11-11 10:01:15,2025-02-13 06:13:01,owner_warned,access_denied,False,False
324,1118,1527,134,fraud_suspicion,resolved,2022-11-10 03:01:40,2024-10-26 23:31:57,subscriber_replaced,fraud_suspicion,False,False
143,992,1478,20,billing_issue,in_progress,2022-11-09 13:32:53,,,billing_issue,False,False
411,1114,646,29,access_denied,closed,2022-11-08 22:19:39,2024-09-19 21:39:28,,access_denied,False,False
681,1092,67,82,billing_issue,closed,2022-11-08 04:40:42,2023-02-23 21:09:20,owner_warned,billing_issue,False,False
221,1259,463,123,wrong_credentials,closed,2022-11-07 16:17:42,2024-08-29 06:48:37,owner_warned,wrong_credentials,False,False
175,75,504,210,access_denied,in_progress,2022-11-01 18:45:01,,,access_denied,False,False
490,1629,1577,358,other,closed,2022-10-31 13:02:51,2023-08-05 00:42:12,account_banned,other,False,False
358,174,1911,18,accès refusé,closed,2022-10-30 05:36:19,2022-11-12 18:19:53,no_action,access_denied,False,False
168,703,1645,61,accès refusé,in_progress,2022-10-29 18:53:33,,,access_denied,False,False
1088,495,331,27,accès refusé,resolved,2022-10-28 11:16:41,2023-04-10 03:30:16,account_banned,access_denied,False,False
776,317,772,164,wrong_credentials,resolved,2022-10-26 15:14:57,2023-02-25 23:37:59,account_banned,wrong_credentials,False,False
1000,1132,1159,91,fraud_suspicion,in_progress,2022-10-26 02:52:09,,,fraud_suspicion,False,False
1102,1533,1472,324,billing_issue,open,2022-10-25 17:58:12,,,billing_issue,False,False
580,555,92,334,billing_issue,resolved,2022-10-23 17:58:55,2025-03-01 02:16:21,refunded,billing_issue,False,False
731,531,1483,81,other,closed,2022-10-23 03:02:34,2023-08-25 01:43:10,owner_warned,other,False,False
156,1566,625,219,accès refusé,closed,2022-10-22 22:01:11,2023-06-25 21:59:21,subscriber_replaced,access_denied,False,False
134,702,702,166,fraud_suspicion,resolved,2022-10-21 22:10:50,2022-12-30 14:28:32,,fraud_suspicion,True,False
502,327,1363,157,accès refusé,resolved,2022-10-21 16:06:47,2025-02-14 21:59:41,subscriber_replaced,access_denied,False,False
941,399,957,194,subscription_inactive,in_progress,2022-10-17 21:58:42,,,subscription_inactive,False,False
478,99,1731,177,access_denied,in_progress,2022-10-17 13:48:45,,,access_denied,False,False
578,814,1907,317,owner_unresponsive,resolved,2022-10-13 23:00:58,2023-11-11 10:03:11,,owner_unresponsive,False,False
926,1543,1030,325,wrong_credentials,closed,2022-10-13 18:31:52,2024-03-09 14:34:23,no_action,wrong_credentials,False,False
748,1491,1839,60,access_denied,in_progress,2022-10-12 04:15:54,,,access_denied,False,False
370,554,72,53,fraud_suspicion,closed,2022-10-06 01:25:28,2022-12-13 20:49:14,,fraud_suspicion,False,False
1052,1544,63,72,fraud_suspicion,in_progress,2022-10-05 10:13:09,,,fraud_suspicion,False,False
556,1431,446,230,owner_unresponsive,closed,2022-10-04 18:15:14,2023-03-01 16:42:32,owner_warned,owner_unresponsive,False,False
757,678,1096,331,subscription_inactive,open,2022-10-04 12:27:01,,,subscription_inactive,False,False
191,1600,1064,27,access_denied,closed,2022-10-04 00:15:24,2024-07-31 00:20:16,refunded,access_denied,False,False
805,1148,1638,341,access_denied,open,2022-10-03 19:10:58,,,access_denied,False,False
3,1361,672,124,accès refusé,resolved,2022-10-01 21:19:13,2024-01-27 20:51:20,,access_denied,False,False
582,869,581,30,accès refusé,resolved,2022-09-26 22:07:24,2023-05-27 16:11:54,account_banned,access_denied,False,False
661,542,1364,295,owner_unresponsive,open,2022-09-23 17:29:01,,,owner_unresponsive,False,False
475,1017,796,87,owner_unresponsive,escalated,2022-09-23 16:32:30,,,owner_unresponsive,False,False
579,55,771,449,access_denied,closed,2022-09-23 09:24:14,2025-02-23 17:46:07,owner_warned,access_denied,False,False
1115,885,584,110,access_denied,closed,2022-09-21 14:50:04,2024-02-04 17:51:51,subscriber_replaced,access_denied,False,False
846,170,1049,103,other,open,2022-09-19 09:49:38,,,other,False,False
843,1787,1229,266,wrong_credentials,open,2022-09-15 07:19:50,,,wrong_credentials,False,False
569,932,394,206,owner_unresponsive,resolved,2022-09-10 19:49:19,2023-11-03 12:42:52,subscriber_replaced,owner_unresponsive,False,False
27,245,1552,264,other,resolved,2022-09-10 15:13:36,2023-05-27 02:17:12,no_action,other,False,False
194,796,1824,372,access_denied,closed,2022-09-08 05:19:56,2023-07-13 05:17:04,owner_warned,access_denied,False,False
14,84,1279,11,fraud_suspicion,open,2022-09-07 22:01:13,,,fraud_suspicion,False,False
451,1015,933,191,access_denied,in_progress,2022-09-07 20:48:21,,,access_denied,False,False
664,551,231,289,other,open,2022-09-07 18:34:49,,,other,False,False
444,568,965,174,wrong_credentials,escalated,2022-09-06 05:34:44,,,wrong_credentials,False,False
1136,80,1404,196,subscription_inactive,open,2022-09-05 17:33:32,,,subscription_inactive,False,False
267,1315,535,74,access_denied,resolved,2022-09-05 12:29:05,2025-05-09 13:36:12,,access_denied,False,False
372,1618,387,385,other,open,2022-08-30 05:50:04,,,other,False,False
52,1171,1379,351,owner_unresponsive,open,2022-08-27 20:45:49,,,owner_unresponsive,False,False
892,1272,791,50,access_denied,resolved,2022-08-22 22:25:31,2024-08-24 18:55:59,account_banned,access_denied,False,False
641,1823,1082,377,billing_issue,resolved,2022-08-19 17:35:22,2024-11-23 19:41:34,no_action,billing_issue,False,False
190,323,379,177,accès refusé,closed,2022-08-18 03:48:36,2023-10-22 19:50:44,no_action,access_denied,False,False
253,1041,967,375,fraud_suspicion,open,2022-08-16 05:23:48,,,fraud_suspicion,False,False
707,1487,499,398,access_denied,open,2022-08-15 17:44:06,,,access_denied,False,False
48,1039,1265,41,owner_unresponsive,open,2022-08-12 22:36:55,,,owner_unresponsive,False,False
898,97,800,41,billing_issue,closed,2022-08-12 00:04:52,2025-03-08 08:39:56,account_banned,billing_issue,False,False
1016,483,1412,230,billing_issue,escalated,2022-08-10 04:40:27,,,billing_issue,False,False
742,1732,988,181,fraud_suspicion,closed,2022-08-08 15:00:01,2022-08-04 15:00:01,,fraud_suspicion,False,False
135,17,1785,50,fraud_suspicion,in_progress,2022-08-07 20:17:55,,,fraud_suspicion,False,False
1165,386,1303,9,owner_unresponsive,escalated,2022-08-07 12:20:47,,,owner_unresponsive,False,False
496,590,522,168,accès refusé,in_progress,2022-08-04 19:19:53,,,access_denied,False,False
421,1817,901,393,subscription_inactive,open,2022-08-03 19:57:44,,,subscription_inactive,False,False
1184,389,1883,123,other,resolved,2022-08-02 17:57:45,2025-04-25 12:53:03,account_banned,other,False,False
1068,1606,1449,67,other,escalated,2022-08-01 08:41:19,,,other,False,False
644,912,645,239,access_denied,resolved,2022-07-31 22:23:43,2023-08-21 05:18:42,,access_denied,False,False
717,1452,977,177,access_denied,closed,2022-07-31 13:10:26,2022-12-06 00:52:44,no_action,access_denied,False,False
183,793,345,382,owner_unresponsive,open,2022-07-29 11:16:24,,,owner_unresponsive,False,False
523,1449,1470,18,wrong_credentials,open,2022-07-29 00:26:47,,,wrong_credentials,False,False
92,678,486,272,wrong_credentials,escalated,2022-07-28 23:41:46,,,wrong_credentials,False,False
272,1948,1948,451,billing_issue,open,2022-07-28 20:25:55,,,billing_issue,True,False
438,228,775,131,subscription_inactive,open,2022-07-27 02:04:06,,,subscription_inactive,False,False
171,1948,360,451,access_denied,open,2022-07-26 22:04:23,,,access_denied,False,False
794,340,1676,129,wrong_credentials,open,2022-07-23 23:16:13,,,wrong_credentials,False,False
278,1933,110,322,subscription_inactive,escalated,2022-07-23 09:57:53,,,subscription_inactive,False,False
1032,1375,90,257,other,open,2022-07-22 08:05:17,,,other,False,False
981,1163,140,126,wrong_credentials,resolved,2022-07-18 19:45:48,2023-10-30 08:34:39,subscriber_replaced,wrong_credentials,False,False
645,73,1531,118,subscription_inactive,resolved,2022-07-12 14:56:15,2025-02-23 23:44:05,no_action,subscription_inactive,False,False
792,1743,129,239,other,escalated,2022-07-07 00:20:08,,,other,False,False
902,1258,1747,199,other,open,2022-07-04 18:27:37,,,other,False,False
1186,1766,1105,56,owner_unresponsive,open,2022-07-04 10:36:28,,,owner_unresponsive,False,False
576,80,448,196,access_denied,closed,2022-07-01 14:30:14,2025-05-07 23:05:07,no_action,access_denied,False,False
997,105,168,257,wrong_credentials,closed,2022-06-30 00:10:37,2024-09-30 02:16:02,subscriber_replaced,wrong_credentials,False,False
210,1818,488,161,fraud_suspicion,closed,2022-06-28 07:55:11,2024-01-30 03:30:11,refunded,fraud_suspicion,False,False
590,704,1783,8,access_denied,in_progress,2022-06-28 06:28:07,,,access_denied,False,False
125,1656,329,284,other,open,2022-06-27 22:32:43,,,other,False,False
1142,849,1782,324,wrong_credentials,escalated,2022-06-27 12:12:26,,,wrong_credentials,False,False
1023,55,224,449,owner_unresponsive,closed,2022-06-24 17:17:49,2025-03-07 23:56:48,account_banned,owner_unresponsive,False,False
575,1054,1418,140,other,resolved,2022-06-24 09:54:12,2025-05-08 03:50:16,account_banned,other,False,False
222,1272,236,50,other,open,2022-06-23 07:44:34,,,other,False,False
983,1411,417,11,owner_unresponsive,closed,2022-06-22 16:30:30,2023-02-23 10:28:03,refunded,owner_unresponsive,False,False
1160,365,1355,61,other,in_progress,2022-06-22 01:53:22,,,other,False,False
185,1148,563,341,accès refusé,resolved,2022-06-21 06:49:08,2023-03-25 11:35:10,refunded,access_denied,False,False
537,1543,1115,40,access_denied,open,2022-06-20 00:13:57,,,access_denied,False,False
200,1985,605,341,billing_issue,escalated,2022-06-19 06:43:19,,,billing_issue,False,False
377,1426,1373,165,accès refusé,in_progress,2022-06-18 17:13:09,,,access_denied,False,False
361,1045,1539,353,accès refusé,in_progress,2022-06-16 20:22:01,,,access_denied,False,False
405,317,287,164,other,resolved,2022-06-16 11:43:03,2023-12-16 17:18:06,owner_warned,other,False,False
949,1218,126,163,access_denied,resolved,2022-06-14 10:06:45,2023-01-20 00:13:32,refunded,access_denied,False,False
108,1056,722,264,billing_issue,open,2022-06-14 01:41:32,,,billing_issue,False,False
655,469,469,206,owner_unresponsive,escalated,2022-06-13 19:08:36,,,owner_unresponsive,True,False
594,1698,201,146,access_denied,open,2022-06-13 07:45:43,,,access_denied,False,False
