user_id,risk_score,total_payments,taux_echec,has_stolen_card,has_fraud_reason,nb_plaintes,nb_self_complaints,prefix_flag,is_inactive,is_banned
568,3,2.0,0.0,False,False,0.0,0.0,ok,True,False
1574,2,14.0,0.07142857142857142,False,False,0.0,0.0,ok,False,False
1135,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
1075,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
543,0,6.0,0.0,False,False,0.0,0.0,ok,False,False
492,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
1711,0,9.0,0.0,False,False,0.0,0.0,ok,False,False
1993,0,3.0,0.0,False,False,0.0,0.0,ok,False,False
1734,0,7.0,0.0,False,False,0.0,0.0,ok,False,False
1980,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
599,0,4.0,0.0,False,False,0.0,0.0,ok,False,False
73,0,6.0,0.0,False,False,0.0,0.0,ok,False,False
142,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
89,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
313,0,7.0,0.0,False,False,0.0,0.0,ok,False,False
1753,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
1787,0,4.0,0.0,False,False,0.0,0.0,ok,False,False
996,0,1.0,0.0,False,False,0.0,0.0,ok,False,False
744,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
1441,0,3.0,0.0,False,False,0.0,0.0,ok,False,False
574,0,4.0,0.0,False,False,0.0,0.0,ok,False,False
324,0,1.0,0.0,False,False,0.0,0.0,ok,False,False
1133,0,1.0,0.0,False,False,0.0,0.0,ok,False,False
548,0,12.0,0.0,False,False,0.0,0.0,ok,False,False
838,0,3.0,0.0,False,False,0.0,0.0,ok,False,False
399,0,8.0,0.0,False,False,0.0,0.0,ok,False,False
225,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
1325,0,2.0,0.0,False,False,0.0,0.0,ok,False,False
